"crash_unit_id","crash_record_id","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"1835803","ea6d73a3bccbfa0a2e3d90ecf7dea44b08a13adee118641760b245c96281b6da35c75ef4c3abf10c06a517922c1a422736563666166cf5d22b7ea7608f6c4bfd","2024-06-05T19:25:00.000","2","DRIVER","1","1748721",,"HONDA","CIVIC","IL","2019","NONE","PASSENGER","PERSONAL","E","TURNING RIGHT",,,"2",,,,,,,,,,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835709","dff538f770c26b007bcb992eb82473740ce91d6b0ce76aa622cd482a6b25c84f460cdc96050b33658e6ddf26b563f675379fb3f53256a2cba82451f01949c975","2024-06-05T19:15:00.000","2","DRIVER",,"1748645",,"MAZDA","MAZDA3","IL","2020","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835710","dff538f770c26b007bcb992eb82473740ce91d6b0ce76aa622cd482a6b25c84f460cdc96050b33658e6ddf26b563f675379fb3f53256a2cba82451f01949c975","2024-06-05T19:15:00.000","1","DRIVER",,"1748648",,"JEEP","WRANGLER","IL","2013","NONE","PASSENGER","PERSONAL","E","TURNING LEFT",,,"1",,,,,,,,,,,,,,"Y","Y",,,"SIDE-LEFT-FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835680","b7f56697aa8d1338f963673d10027bc4df31ec0d08be09c82b58f746a394ef5167bb66bcfbd0e7613c205c5db2f31b651a5278fdf3f3a31f1da7e4762aa16768","2024-06-05T19:14:00.000","1","DRIVER",,"1748604",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","TRACTOR W/ SEMI-TRAILER","UNKNOWN/NA","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,,,,,,,"Y","REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835681","b7f56697aa8d1338f963673d10027bc4df31ec0d08be09c82b58f746a394ef5167bb66bcfbd0e7613c205c5db2f31b651a5278fdf3f3a31f1da7e4762aa16768","2024-06-05T19:14:00.000","2","DRIVER","3","1748594",,"KIA","SPORTAGE","IL","2023","NONE","PASSENGER","PERSONAL","S","SLOW/STOP IN TRAFFIC",,,"4",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835705","a5ca0ef44f1addf687ec4b1f68c37b8601092d514cbd9e53d32c15b45509c4feb1ae030e8ed5e921003feb80824c719c6f74e79eb33e234cae304b73b11ec234","2024-06-05T19:04:00.000","1","DRIVER",,"1748627",,"TOYOTA","CAMRY","IL","2006","NONE","PASSENGER","PERSONAL","E","PASSING/OVERTAKING",,,"1",,,,,,,,,,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835706","a5ca0ef44f1addf687ec4b1f68c37b8601092d514cbd9e53d32c15b45509c4feb1ae030e8ed5e921003feb80824c719c6f74e79eb33e234cae304b73b11ec234","2024-06-05T19:04:00.000","2","DRIVER",,"1748636",,"HYUNDAI","SONATA","IL","2018","NONE","PASSENGER","PERSONAL","E","BACKING","Y",,"1",,"geico insurance","priavte tow",,,,,,,,"Y","Y",,,,,,"SIDE-RIGHT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835701","ff607452966d9bddc369894e332c10b47834e9cc3644c5c8ac42e51ea1656a5c929227087b78625bcb0207b05ad0921bf8ced889e8f1303e41a3194bff269950","2024-06-05T19:04:00.000","1","DRIVER",,"1748634",,"BUICK","ENCLAVE","IL","2008","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835702","ff607452966d9bddc369894e332c10b47834e9cc3644c5c8ac42e51ea1656a5c929227087b78625bcb0207b05ad0921bf8ced889e8f1303e41a3194bff269950","2024-06-05T19:04:00.000","2","DRIVER","1","1748642",,"KIA","RIO / K2","IL","2015","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"2",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835727","3e0d16b4bea27e652dbd17d17102fd7d3ab2efacd98fc1c3efe185f76872dbfd4eaae435e7f42cb1969e05b6e632731021879310f2a3f6d2c73c78a777cfc1b4","2024-06-05T19:00:00.000","1","DRIVER",,"1748727",,"VOLKSWAGEN","CC","IL","2022","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"Y",,,"SIDE-RIGHT-FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835728","3e0d16b4bea27e652dbd17d17102fd7d3ab2efacd98fc1c3efe185f76872dbfd4eaae435e7f42cb1969e05b6e632731021879310f2a3f6d2c73c78a777cfc1b4","2024-06-05T19:00:00.000","2","DRIVER",,"1748724",,"FORD","FUSION","IL","2018","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835635","4c7c1802ec2e36206f309dc5c18df3fedd83dde37c22214bba374de9bdf4a065806fa33bacb6163a63bb0adcad46c4af324befa741347b22eb605dd4d75242ba","2024-06-05T19:00:00.000","1","DRIVER",,"1748553",,"VOLKSWAGEN","OTHER (EXPLAIN IN NARRATIVE)","IL","2022","UNKNOWN","OTHER","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,"N",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835636","4c7c1802ec2e36206f309dc5c18df3fedd83dde37c22214bba374de9bdf4a065806fa33bacb6163a63bb0adcad46c4af324befa741347b22eb605dd4d75242ba","2024-06-05T19:00:00.000","2","DRIVER",,"1748565",,"CADILLAC","ATS","IL","2014","UNKNOWN","PASSENGER","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835669","d2b64cd673076a2d836598e1cd92acce4afb285cd4076e488d86cb0494b88a93651235ed83560022448cb3badb47c390d51b8c82c8b9084bcf189ccb4ab10845","2024-06-05T19:00:00.000","1","DRIVER",,"1748588",,"JEEP","RENEGADE","IL","2017","NONE","PASSENGER","NOT IN USE","SE","OTHER",,,"1",,,,,,,,,,,,,"Y","Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835682","d2b64cd673076a2d836598e1cd92acce4afb285cd4076e488d86cb0494b88a93651235ed83560022448cb3badb47c390d51b8c82c8b9084bcf189ccb4ab10845","2024-06-05T19:00:00.000","2","BICYCLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835723","edf8b1685aefa345fec6548c624d30b968ae3b0b617ab511972079903a0c5f80614ae003dde21d3462a1ed227d153fe66f29c0d84f9de71de0c3b0e5c763a7ee","2024-06-05T19:00:00.000","1","DRIVER",,"1748646","Y","FREIGHTLINER CORPORATION","FREIGHTLINER CORP.","MO","2022","UNKNOWN","TRACTOR W/ SEMI-TRAILER","COMMERCIAL - SINGLE UNIT","UNKNOWN","BACKING",,,"1",,,,,,,,,,,,,,,"Y",,,"FRONT","19402",,,,,,,,,,,,"U","U",,"U",,"U","U",,,,,,,,,"SINGLE UNIT TRUCK, 2 AXLES, 6 TIRES","VAN/ENCLOSED BOX","UNKNOWN","N","N",
"1835724","edf8b1685aefa345fec6548c624d30b968ae3b0b617ab511972079903a0c5f80614ae003dde21d3462a1ed227d153fe66f29c0d84f9de71de0c3b0e5c763a7ee","2024-06-05T19:00:00.000","2","PARKED",,"1748647","Y","FREIGHTLINER CORPORATION","FREIGHTLINER CORP.","IL",,"UNKNOWN","TRUCK - SINGLE UNIT","COMMERCIAL - SINGLE UNIT","UNKNOWN","PARKED",,,"0",,,,,,,,,,,,,,,"Y",,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835660","1cdc5b49c8d83ea632db5fce0501c933084a2918262efd90ee26e715278be633d3e979837e58118b15a047b75cb96c46c6e4e22f06e98858b0214803980fc375","2024-06-05T18:54:00.000","1","DRIVER",,"1748581",,"PONTIAC","AZTEK","IL","2006","NONE","PASSENGER","PERSONAL","W","TURNING RIGHT",,,"1",,,,"Y",,,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835661","1cdc5b49c8d83ea632db5fce0501c933084a2918262efd90ee26e715278be633d3e979837e58118b15a047b75cb96c46c6e4e22f06e98858b0214803980fc375","2024-06-05T18:54:00.000","2","BICYCLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835699","3fc7f5edb473c68ca78357d9fb75eb3e00f46b4ac8a592494e02348a3afde70336ffe98fc131870632f79f880f1d4ca81c59e2ae8cdc6da9755ff4790fb18529","2024-06-05T18:45:00.000","1","DRIVER",,"1748617",,"TOYOTA","TACOMA","IL","2005","UNKNOWN","PICKUP","UNKNOWN/NA","N","UNKNOWN/NA",,,"1",,,,,"N",,,,"Y",,,,,,,,"Y","REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835700","3fc7f5edb473c68ca78357d9fb75eb3e00f46b4ac8a592494e02348a3afde70336ffe98fc131870632f79f880f1d4ca81c59e2ae8cdc6da9755ff4790fb18529","2024-06-05T18:45:00.000","2","DRIVER",,"1748628",,"CHEVROLET","MALIBU","IL","2011","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,"Y",,,,,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835658","ab434e6fc60a5848d5fba932d13755ee2ee2395ee72426aaa74f836159cc400949f048f1637d798981a9f8f13cf29ee60687f491e1096d64a70bf4f2ef8bbbfc","2024-06-05T18:45:00.000","1","DRIVER",,"1748586",,"KIA","TELLURIDE","IL","2024","UNKNOWN","PASSENGER","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835659","ab434e6fc60a5848d5fba932d13755ee2ee2395ee72426aaa74f836159cc400949f048f1637d798981a9f8f13cf29ee60687f491e1096d64a70bf4f2ef8bbbfc","2024-06-05T18:45:00.000","2","DRIVER",,"1748599",,"TOYOTA","CAMRY","IL","2019","UNKNOWN","PASSENGER","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835619","5461e93116530af8f9417db3b3014aa815efb8885aa3c0eb4ce3315e02f5920e9fa1b6a0b7873237976b2369f15a67a8316bfa91866e6917a59370f35dee3b5d","2024-06-05T18:40:00.000","1","DRIVER",,"1748540",,"NISSAN","PATHFINDER",,,"UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","W","TURNING LEFT",,,"1",,,,,,,,,,,,,,,,,"Y","SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835620","5461e93116530af8f9417db3b3014aa815efb8885aa3c0eb4ce3315e02f5920e9fa1b6a0b7873237976b2369f15a67a8316bfa91866e6917a59370f35dee3b5d","2024-06-05T18:40:00.000","2","DRIVER",,"1748560",,"CHEVROLET","EQUINOX","IL","2022","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","TURNING LEFT",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835667","1a0631c08510989805ef5e215752312c28176229546f32c5e90d60b18398f2a6843f5e7ca879cc57ec0c5519deb17edd6693a9dfa71376e755be0eacf9df0598","2024-06-05T18:36:00.000","1","DRIVER","2","1748585",,"CHEVROLET","IMPALA","IL","2011","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","Y",,"3",,"private tow",,,,,,,,,,"Y",,"Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835668","1a0631c08510989805ef5e215752312c28176229546f32c5e90d60b18398f2a6843f5e7ca879cc57ec0c5519deb17edd6693a9dfa71376e755be0eacf9df0598","2024-06-05T18:36:00.000","2","DRIVER","1","1748607",,"KIA","SELTOS","IL","2023","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","Y",,"2",,"on scene recovery","2033 w ferdinand",,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835691","99cad1264b4a63a85e69f21e514dcb33b5573b5cbe857db40dea8c26ae32f8e4186bb681e41803d4006dac750c7cd985d0eeb03e20f0de3e759e9c156c59d55c","2024-06-05T18:34:00.000","1","DRIVER",,"1748616",,"AUDI","Q8","IL","2023","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,"Y",,,,,,,,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835692","99cad1264b4a63a85e69f21e514dcb33b5573b5cbe857db40dea8c26ae32f8e4186bb681e41803d4006dac750c7cd985d0eeb03e20f0de3e759e9c156c59d55c","2024-06-05T18:34:00.000","2","BICYCLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835637","4a53132620e75a41c1da24b5111df1a7fbf07207e5e87ae2044dbb232833a258c50936a1adc20442fd4c200bda545f27f5950fcf73a89602cf223cfa8135d04f","2024-06-05T18:30:00.000","1","DRIVER",,"1748549",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835638","4a53132620e75a41c1da24b5111df1a7fbf07207e5e87ae2044dbb232833a258c50936a1adc20442fd4c200bda545f27f5950fcf73a89602cf223cfa8135d04f","2024-06-05T18:30:00.000","2","PARKED",,"1748554",,"TESLA","MODEL Y","IL","2023","NONE","PASSENGER","UNKNOWN/NA","UNKNOWN","PARKED",,,"0",,,,,,,"Y","Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835627","77c47e92ae87e2bb46ea05a728586a66669f0cf2fc65473ebdf56ccde2053ab4dd9d1a2b172253e2ce97d6135042130181f6afee28041c59601489e1fda4bd33","2024-06-05T18:30:00.000","1","DRIVER",,"1748544",,"NISSAN","ROGUE","IL","2010","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835628","77c47e92ae87e2bb46ea05a728586a66669f0cf2fc65473ebdf56ccde2053ab4dd9d1a2b172253e2ce97d6135042130181f6afee28041c59601489e1fda4bd33","2024-06-05T18:30:00.000","2","DRIVER",,"1748551",,"TOYOTA","CAMRY","IL","2021","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835655","82c87a868e2990d56604978578a7bce910dda293340e1620e05126e285fadc1c4692d8dfdbd363587ac0913bc16fa2757a02e1a13305f8aa799e563e2bc7892e","2024-06-05T18:30:00.000","1","DRIVER",,"1748575",,"SUBARU","LEGACY","IL","2003","UNKNOWN","PASSENGER","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835656","82c87a868e2990d56604978578a7bce910dda293340e1620e05126e285fadc1c4692d8dfdbd363587ac0913bc16fa2757a02e1a13305f8aa799e563e2bc7892e","2024-06-05T18:30:00.000","2","DRIVER","1","1748580",,"NISSAN","ALTIMA","IL","2017","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"2",,,,,,,,,,"Y",,,,,,"Y",,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835657","82c87a868e2990d56604978578a7bce910dda293340e1620e05126e285fadc1c4692d8dfdbd363587ac0913bc16fa2757a02e1a13305f8aa799e563e2bc7892e","2024-06-05T18:30:00.000","3","DRIVER",,"1748587",,"UNKNOWN","MOTORIZED",,,"UNKNOWN","PASSENGER","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835649","8d273ad3b4a0f649601dec6cd89ca03d3a9bc5ca59996200c98f48c90f21d508e731492b0371c4a35a6ade68caa46d2456112720848e3602833c37e815d91c45","2024-06-05T18:30:00.000","1","DRIVER",,"1748574",,"FORD","OTHER (EXPLAIN IN NARRATIVE)","IL","2013","NONE","VAN/MINI-VAN","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835650","8d273ad3b4a0f649601dec6cd89ca03d3a9bc5ca59996200c98f48c90f21d508e731492b0371c4a35a6ade68caa46d2456112720848e3602833c37e815d91c45","2024-06-05T18:30:00.000","2","DRIVER",,"1748577",,"HONDA","CIVIC","IL","2012","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835672","af8ad5e52fe881dfb927c7df00bb7d11867d5d26efdecc14d679ea35d298382f72b78a6adc1da5e8e6eade1aec35d97d4e9a40b0c82125a92ea33e2ee08b6fca","2024-06-05T18:30:00.000","1","DRIVER",,"1748591",,"HONDA","CR-V","IL","2020","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"Y","Y","Y",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835673","af8ad5e52fe881dfb927c7df00bb7d11867d5d26efdecc14d679ea35d298382f72b78a6adc1da5e8e6eade1aec35d97d4e9a40b0c82125a92ea33e2ee08b6fca","2024-06-05T18:30:00.000","2","DRIVER","1","1748600",,"NISSAN","KICKS","IL","2021","NONE","VAN/MINI-VAN","PERSONAL","W","STRAIGHT AHEAD",,,"2",,,,,,,,,,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835711","e3b9da71c3d15873103f5d5030f434fdbfd1aa3b44dcdb586d4a2562fbf7e26ad3cd3519e4c7f44031fcee83beebd910a4c901c4d338fd70ee7705f2d209adb9","2024-06-05T18:30:00.000","1","DRIVER",,"1748633",,"HONDA","CIVIC",,"2021","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","W","ENTER FROM DRIVE/ALLEY",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835712","e3b9da71c3d15873103f5d5030f434fdbfd1aa3b44dcdb586d4a2562fbf7e26ad3cd3519e4c7f44031fcee83beebd910a4c901c4d338fd70ee7705f2d209adb9","2024-06-05T18:30:00.000","2","DRIVER","1","1748624",,"CHEVROLET","CRUZE","IL","2017","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","Y",,"2",,"private tow","private tow",,"Y","Y","Y",,,,,,,,,,,"SIDE-RIGHT-FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835651","e77f30ab01d51e0ac23d7d07ba72b88e22aca1ea42a4bd34f2b03f7e50cd8a77b48e27fd8f56a5453cbe9f1dfacc7c8f50764d1365089005236b3ed2ca6b35cd","2024-06-05T18:30:00.000","1","DRIVER",,"1748576",,"UNKNOWN","MOTORIZED",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835652","e77f30ab01d51e0ac23d7d07ba72b88e22aca1ea42a4bd34f2b03f7e50cd8a77b48e27fd8f56a5453cbe9f1dfacc7c8f50764d1365089005236b3ed2ca6b35cd","2024-06-05T18:30:00.000","2","PARKED",,"1748569",,"CHRYSLER","300","IL","2017","UNKNOWN","PASSENGER","PERSONAL","N","PARKED",,,"0",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835753","c1c7ed694bee3b7f14720a3a188a6d10f5dd985ee85a0424739fecbc726124e7d74e38853cca8514496006a91b44d6dc5fdc4f960ab8fedfff9848f20f4eab91","2024-06-05T18:27:00.000","1","DRIVER",,"1748689",,"DODGE","CARAVAN","XX",,"UNKNOWN","VAN/MINI-VAN","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835754","c1c7ed694bee3b7f14720a3a188a6d10f5dd985ee85a0424739fecbc726124e7d74e38853cca8514496006a91b44d6dc5fdc4f960ab8fedfff9848f20f4eab91","2024-06-05T18:27:00.000","2","DRIVER","1","1748674",,"HYUNDAI","PALISADE","IL","2022","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","STRAIGHT AHEAD",,,"2",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835629","bc8121470473095b32497ae262d0a233be6b4fb0faa548d148f389aff3b96d869127718f487a0e2ed48dbd3c71e31f5ffc7024cfaeb8204467f3dd3dc36f0c1c","2024-06-05T18:25:00.000","1","DRIVER","1","1748561",,"TOYOTA","COROLLA","IL","2010","UNKNOWN","PASSENGER","PERSONAL","E","TURNING LEFT",,,"2",,,,,,,"Y","Y","Y",,,,,,,,,"SIDE-RIGHT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835630","bc8121470473095b32497ae262d0a233be6b4fb0faa548d148f389aff3b96d869127718f487a0e2ed48dbd3c71e31f5ffc7024cfaeb8204467f3dd3dc36f0c1c","2024-06-05T18:25:00.000","2","DRIVER",,"1748582",,"FORD","FREESTAR","IL","2004","UNKNOWN","VAN/MINI-VAN","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835631","c1b2fb06a68ae29a004f7160b8ddd1e1cf428164cd162923671755856f0323644bbc5f944683264f56c35bc2e3405d6e37d9e381a8fdef18d45c165579b993e2","2024-06-05T18:25:00.000","1","DRIVER",,"1748548",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","PASSENGER","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835632","c1b2fb06a68ae29a004f7160b8ddd1e1cf428164cd162923671755856f0323644bbc5f944683264f56c35bc2e3405d6e37d9e381a8fdef18d45c165579b993e2","2024-06-05T18:25:00.000","2","DRIVER",,"1748558",,"BMW","OTHER (EXPLAIN IN NARRATIVE)","IL","2020","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,"N",,,,,,"N",,,,,,,"Y","REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835664","eecfd6e205aeb54e854c3c8fc6a1dbc5f06f83a572ca8e333ea564140cc735c4c1f862e14b897ae34986cecd5ed024c1cd85ba053534799f570fe834febc1941","2024-06-05T18:25:00.000","1","DRIVER","1","1748589",,"KIA","OPTIMA / K5","IL","2015","NONE","PASSENGER","PERSONAL","W","AVOIDING VEHICLES/OBJECTS","N",,"2",,,,,"Y","Y",,,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835665","eecfd6e205aeb54e854c3c8fc6a1dbc5f06f83a572ca8e333ea564140cc735c4c1f862e14b897ae34986cecd5ed024c1cd85ba053534799f570fe834febc1941","2024-06-05T18:25:00.000","2","PARKED",,"1748602",,"KIA","RIO / K2","IL","2019","UNKNOWN","PASSENGER","PERSONAL","W","PARKED",,,"0",,,,,,,,,,,,,,"Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835666","eecfd6e205aeb54e854c3c8fc6a1dbc5f06f83a572ca8e333ea564140cc735c4c1f862e14b897ae34986cecd5ed024c1cd85ba053534799f570fe834febc1941","2024-06-05T18:25:00.000","3","PARKED",,"1748606",,"FORD","F150","IN","2022","UNKNOWN","PICKUP","PERSONAL","W","PARKED",,,"0",,,,,,,,,,,"Y","Y","Y",,,,,"SIDE-LEFT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835647","2749da22c5cb91ec76a481fda003f06cdb3e3345061f5c0db164458e2ddaa51f283eb3651bbaca45d954d457dfadf19a2d6da89195e7061d9a194c80007428db","2024-06-05T18:20:00.000","1","DRIVER",,"1748570",,"KIA","OPTIMA / K5","IL","2009","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"Y","Y","Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
